,Rk,Player,Nation,Position,Squad,Competition,Age,Born,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots per 90,Shots on Target per 90,Goals per Shot,Goals per Shot on Target,Avg Shot Distance,Free Kicks,Penatly Kicks,Penalty Kicks Attempted,Expected Goals,Non Penalty Expected Goals,Non Penalty Expected Goals per shot,Goals - Expected Goals,Non Penalty Goals - Expected Goals,Total Passes Completed,Total Passes Attempted,Total Pass Completion %,Total Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,Expected Assisted Goals,Expected Assists,Assists - Expected Assisted Goals,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Total Passes Attempted,Live-Ball Passes,Dead-Ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw Ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Total Passes Completed,Total Passes Offside,Total Passes Blocked,Shot Creating Actions,Shot Creating Actions per 90,SCA Pass Live,SCA Pass Dead,SCA Take Ons,SCA Shot,SCA Fouls Drawn,SCA Defensive Actions,Goal Creating Actions,Goal Creating Actions per 90,GCA Pass Live,GCA Pass Dead,GCA Take Ons,GCA Shot,GCA Fouls Drawn,GCA Defensive Actions,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Number of Dribblers Tackled,Number of Dribbles Challenged,Dribblers Tackled %,Dribbled Past,Total Blocks,Shots Blocked,Passes Blocked,Interceptions,Tackles + Interceptions,Clearances,Errors,Touches,Touches in Defensive Penalty,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live Ball Touches,Take Ons Attempted,Successful Take Ons,Successful Take on %,Times Tackled,Tackled %,Number of Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Matches Played,Minutes Played,Minutes per Match,Total Minutes Played %,Starts,Minutes per Start,Complete Matches Played,Subbed On,Minutes per Sub,Subbed Off,PPM,onG,onGA,Goals +/-,Goals +/- per 90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Yellow Cards,Red Cards,Second Yellows,Fouls Committed,Fouls Drawn,Offside,Crs,Int,Tackles Won,Penalty Kicks Won,Penalty Kicks Converted,Own Goals,Loose Balls Recovered,Aerials Won,Aerials Lost,Aerials Won %,Poss
853,881,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24-339,1998,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666666666667,50.833333333333336,82.0,826.6666666666667,223.33333333333334,11.666666666666668,12.5,93.3,26.666666666666668,28.333333333333336,94.1,2.5,9.166666666666668,27.3,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.166666666666667,50.833333333333336,49.16666666666667,1.6666666666666667,0.8333333333333334,0.0,1.6666666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,41.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29786922016926,0.64893461008463,0.0,0.64893461008463,0.64893461008463,0.64893461008463,1.9468038302538901,33.3,1.29786922016926,0.0,0.0,0.0,0.0,1.29786922016926,0.64893461008463,0.0,53.333333333333336,4.166666666666667,25.833333333333336,24.166666666666668,4.166666666666667,0.8333333333333334,53.333333333333336,0.8333333333333334,0.8333333333333334,100.0,0.0,0.0,31.666666666666668,231.66666666666669,160.83333333333334,2.5,0.8333333333333334,0.0,0.0,0.0,35.0,0.8333333333333334,2.5,208.33333333333334,69.16666666666667,92.6,2.5,69.16666666666667,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,5.833333333333334,4.166666666666667,1.6666666666666667,0.6,0.6,5.083333333333333,5.083333333333333,0.0,0.008333333333333333,-0.08333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.64893461008463,0.0,0.0,0.0,7.5,1.6666666666666667,0.0,100.0,0.778721532101556
854,882,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,19-039,2004,0.3,0.0,3.3333333333333335,0.0,0.0,10.333333333333334,0.0,0.0,0.0,77.33333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,23.333333333333336,30.0,77.8,406.6666666666667,173.33333333333334,10.0,13.333333333333334,75.0,10.0,10.0,100.0,3.3333333333333335,3.3333333333333335,100.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,30.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.333333333333336,3.3333333333333335,0.0,3.3333333333333335,10.333333333333334,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183187304261267,0.0,4.183187304261267,1.3943957680870889,0.0,1.3943957680870889,0.0,0.0,0.0,0.0,43.333333333333336,0.0,16.666666666666668,20.0,6.666666666666667,0.0,43.333333333333336,3.3333333333333335,3.3333333333333335,100.0,0.0,0.0,23.333333333333336,136.66666666666669,103.33333333333334,0.0,0.0,0.0,3.3333333333333335,0.0,20.0,3.3333333333333335,10.0,900.0,300.0,100.0,10.0,300.0,10.0,0.0,0.0,0.0,10.0,36.66666666666667,10.0,26.666666666666668,8.9,0.0,23.333333333333336,9.666666666666666,13.666666666666666,4.533333333333334,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.41831873042612666
855,883,Tobias Kempe,de GER,MF,Darmstadt 98,de Bundesliga,34-075,1989,0.4,0.0,2.5,0.0,0.0,6.424999999999999,0.0,0.0,0.0,70.75,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.0,42.5,52.5,81.0,720.0,100.0,22.5,22.5,100.0,17.5,20.0,87.5,2.5,7.5,33.3,0.0,0.0,0.5,0.0,5.0,5.0,2.5,2.5,5.0,52.5,45.0,7.5,2.5,0.0,2.5,7.5,0.0,5.0,2.5,2.5,0.0,42.5,0.0,0.0,7.5,19.275,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091203115790819,2.091203115790819,2.091203115790819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091203115790819,0.0,0.0,62.5,0.0,5.0,22.5,35.0,0.0,62.5,2.5,0.0,0.0,2.5,100.0,35.0,202.5,77.5,0.0,2.5,0.0,2.5,0.0,42.5,5.0,7.5,440.0,147.5,65.2,5.0,192.5,0.0,2.5,57.5,0.0,2.5,5.0,7.5,-2.5,-1.275,-1.275,6.999999999999999,9.75,-2.5,-1.325,-0.325,0.0,0.0,0.0,0.0,2.5,0.0,7.5,0.0,2.091203115790819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364812463163276
856,884,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,19-307,2003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,45.0,72.2,512.25,134.5,16.25,19.75,82.3,13.75,18.75,73.3,1.75,3.25,53.8,0.0,0.025,0.025,-0.025,0.5,2.5,1.0,0.5,2.0,45.0,34.5,10.25,0.25,0.0,0.0,3.5,10.0,0.0,0.0,0.0,0.0,32.5,0.25,1.75,1.25,0.3125,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,2.7255253623554463,1.168082298152334,1.557443064203112,1.168082298152334,0.0,1.557443064203112,2.1414842132792793,72.7,0.584041149076167,0.9734019151269451,0.194680383025389,0.778721532101556,0.778721532101556,3.504246894457002,2.920205745380835,0.194680383025389,58.0,4.5,20.25,23.75,15.0,1.0,58.0,1.75,1.0,57.1,0.75,42.9,25.75,155.0,63.0,1.25,1.0,0.25,1.0,0.5,28.75,4.0,1.0,87.0,21.75,96.7,1.0,21.75,0.5,0.0,0.0,0.0,0.5625,3.0,1.25,1.75,0.4525,2.3275,2.2,1.8,0.4,0.1025,0.89,0.0,0.0,0.0,0.75,1.5,0.0,3.5,1.0,1.168082298152334,0.0,0.0,0.0,3.75,2.25,1.25,64.3,0.778721532101556
857,885,Reda Khadra,de GER,"FW,MF",Reims,fr Ligue 1,22-068,2001,0.7,0.0,2.857142857142857,1.4285714285714286,50.0,4.085714285714285,2.0428571428571427,0.0,0.0,29.428571428571434,0.0,0.0,0.0,0.14285714285714288,0.14285714285714288,0.04285714285714286,-0.14285714285714288,-0.14285714285714288,15.714285714285715,27.142857142857146,57.9,304.2857142857143,60.00000000000001,8.571428571428571,11.428571428571429,75.0,4.285714285714286,5.714285714285714,75.0,2.857142857142857,7.142857142857143,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.4285714285714286,27.142857142857146,24.28571428571429,2.857142857142857,1.4285714285714286,0.0,1.4285714285714286,4.285714285714286,0.0,1.4285714285714286,1.4285714285714286,0.0,0.0,15.714285714285715,0.0,2.857142857142857,1.4285714285714286,2.0428571428571427,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7105361717498628,0.0,0.0,0.0,1.7105361717498628,1.7105361717498628,1.7105361717498628,100.0,0.0,0.0,0.0,0.0,3.4210723434997257,5.131608515249589,0.0,0.0,40.0,2.857142857142857,4.285714285714286,10.0,25.714285714285715,1.4285714285714286,40.0,2.857142857142857,0.0,0.0,2.857142857142857,100.0,30.000000000000004,127.14285714285715,5.714285714285714,0.0,1.4285714285714286,0.0,2.857142857142857,2.857142857142857,27.142857142857146,10.0,4.285714285714286,167.14285714285717,55.714285714285715,43.3,1.4285714285714286,92.85714285714286,0.0,2.857142857142857,37.142857142857146,0.0,0.4714285714285715,1.4285714285714286,7.142857142857143,-5.714285714285714,-4.4,-1.8714285714285717,3.714285714285715,5.2857142857142865,-1.7142857142857144,-1.2857142857142858,-0.7857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,2.857142857142857,0.0,0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,1.197375320224904
858,886,Wahbi Khazri,tn TUN,FW,Montpellier,fr Ligue 1,32-214,1991,2.1,0.0,2.380952380952381,0.9523809523809523,40.0,1.138095238095238,0.45714285714285713,0.0,0.0,8.285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.02857142857142857,-0.14285714285714285,-0.14285714285714285,13.333333333333332,20.0,66.7,307.1428571428571,128.0952380952381,6.19047619047619,8.571428571428571,72.2,2.380952380952381,3.8095238095238093,62.5,3.8095238095238093,5.714285714285714,66.7,0.0,0.0,0.047619047619047616,0.0,0.47619047619047616,1.9047619047619047,0.47619047619047616,0.47619047619047616,3.333333333333333,20.0,18.57142857142857,1.4285714285714286,0.47619047619047616,0.47619047619047616,2.380952380952381,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.0,13.333333333333332,0.0,0.9523809523809523,1.9047619047619047,0.9095238095238094,0.9523809523809523,0.0,0.47619047619047616,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236877414384416,0.8245849429229438,0.8245849429229438,0.4122924714614719,0.0,1.236877414384416,1.236877414384416,100.0,0.0,0.4122924714614719,0.0,0.4122924714614719,0.0,1.236877414384416,0.0,0.0,27.619047619047617,0.0,3.8095238095238093,12.38095238095238,12.38095238095238,3.333333333333333,27.619047619047617,1.9047619047619047,0.9523809523809523,50.0,0.9523809523809523,50.0,22.857142857142858,126.66666666666666,33.80952380952381,0.47619047619047616,0.47619047619047616,0.0,1.4285714285714286,1.4285714285714286,22.38095238095238,8.571428571428571,0.47619047619047616,1.9047619047619047,1.9047619047619047,1.5,0.0,0.0,0.0,0.47619047619047616,1.9047619047619047,0.47619047619047616,0.0,0.0,0.47619047619047616,-0.47619047619047616,-10.714285714285714,-10.714285714285714,0.09523809523809523,0.09523809523809523,-0.047619047619047616,-0.8999999999999999,-0.6809523809523809,0.0,0.0,0.0,1.9047619047619047,1.9047619047619047,1.9047619047619047,0.9523809523809523,0.0,0.8245849429229438,0.0,0.0,0.0,2.857142857142857,0.47619047619047616,0.47619047619047616,50.0,0.8658141900690911
859,887,Kike,es ESP,FW,Alaves,es La Liga,33-289,1989,2.9,0.6896551724137931,2.7586206896551726,1.0344827586206897,37.5,0.9517241379310344,0.3551724137931035,0.08620689655172414,0.2310344827586207,4.931034482758621,0.0,0.0,0.3448275862068966,0.6896551724137931,0.41379310344827586,0.055172413793103454,0.0,0.27586206896551724,12.413793103448276,18.620689655172413,66.7,187.58620689655174,16.896551724137932,6.206896551724138,8.620689655172415,72.0,4.482758620689656,6.551724137931035,68.4,0.6896551724137931,0.6896551724137931,100.0,0.0,0.034482758620689655,0.034482758620689655,-0.034482758620689655,1.3793103448275863,0.6896551724137931,0.0,0.0,0.6896551724137931,18.620689655172413,16.896551724137932,1.0344827586206897,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,12.413793103448276,0.6896551724137931,0.3448275862068966,2.413793103448276,0.8310344827586208,1.3793103448275863,0.0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.0,0.6896551724137931,0.2379310344827586,0.3448275862068966,0.0,0.3448275862068966,0.0,0.0,0.0,,,,,,,,33.3,,,,,,,,,32.41379310344828,1.7241379310344829,2.7586206896551726,11.379310344827587,18.27586206896552,7.586206896551724,32.06896551724138,1.0344827586206897,0.6896551724137931,66.7,0.0,0.0,20.689655172413794,90.0,28.96551724137931,1.0344827586206897,0.6896551724137931,0.6896551724137931,4.827586206896552,1.7241379310344829,24.82758620689655,6.206896551724138,1.3793103448275863,26.20689655172414,6.551724137931035,21.1,0.0,0.0,0.0,1.3793103448275863,6.551724137931035,0.0,0.603448275862069,0.6896551724137931,0.3448275862068966,0.3448275862068966,0.4068965517241379,0.5172413793103449,0.4482758620689655,0.7586206896551725,-0.27586206896551724,-0.3310344827586207,-0.14482758620689656,0.0,0.0,0.0,0.6896551724137931,3.103448275862069,0.6896551724137931,0.6896551724137931,0.0,,0.0,0.0,0.0,2.0689655172413794,3.103448275862069,3.103448275862069,50.0,
860,888,Luca Kilian,de GER,"DF,MF",Koln,de Bundesliga,24-009,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,90.0,66.7,580.0,190.0,50.0,60.0,83.3,10.0,10.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,140.0,20.0,110.0,10.0,20.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,40.0,200.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,20.0,10.0,0.0,100.0,
861,889,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26-110,1997,4.0,0.0,0.25,0.25,100.0,0.0625,0.0625,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,53.75,65.25,82.4,945.0,422.75,24.75,26.0,95.2,24.75,26.5,93.4,4.0,11.25,35.6,0.0,0.075,0.05,-0.075,0.75,3.25,0.5,0.0,3.75,65.25,62.25,2.75,2.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,53.75,0.25,0.75,1.25,0.3125,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8061447680156244,0.5374298453437496,0.5374298453437496,0.2687149226718748,0.0,0.2687149226718748,0.8061447680156244,33.3,0.5374298453437496,1.8810044587031236,1.0748596906874992,0.8061447680156244,1.343574613359374,2.1497193813749984,4.299438762749997,0.0,74.75,11.25,42.0,31.25,1.75,0.5,74.75,0.25,0.25,100.0,0.0,0.0,47.75,253.75,168.0,0.75,0.0,0.0,0.25,0.5,51.5,0.0,0.75,67.5,22.5,100.0,0.75,22.5,0.75,0.0,0.0,0.0,0.0,1.25,2.0,-0.75,-0.25,0.0,0.775,1.175,-0.4,-0.1325,0.0,0.25,0.0,0.0,1.25,0.25,0.0,0.25,1.25,0.5374298453437496,0.0,0.0,0.0,6.75,1.5,1.5,50.0,1.0748596906874992
862,890,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,28-214,1995,3.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,8.433333333333334,0.3333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.013333333333333334,-0.06666666666666667,-0.06666666666666667,93.0,107.0,86.9,1807.3333333333333,516.3333333333334,29.333333333333332,30.333333333333332,96.7,51.0,54.333333333333336,93.9,10.666666666666666,18.666666666666668,57.1,0.6666666666666666,0.3,0.43333333333333335,0.3666666666666667,3.3333333333333335,11.0,1.6666666666666667,0.3333333333333333,11.0,107.0,92.33333333333333,14.666666666666666,6.0,0.6666666666666666,0.3333333333333333,9.666666666666666,0.3333333333333333,8.333333333333334,3.0,4.0,0.0,93.0,0.0,0.6666666666666666,7.666666666666667,2.5566666666666666,4.0,3.3333333333333335,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.44333333333333336,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,2.218715693690465,1.664036770267849,0.0,2.218715693690465,0.0,1.1093578468452325,1.664036770267849,66.7,0.5546789234226163,2.218715693690465,0.5546789234226163,1.664036770267849,1.664036770267849,3.8827524639583144,1.1093578468452325,0.0,115.66666666666667,3.6666666666666665,16.666666666666668,66.66666666666667,33.0,0.0,115.66666666666667,1.0,0.0,0.0,0.6666666666666666,66.7,64.0,390.3333333333333,172.33333333333334,2.6666666666666665,3.3333333333333335,0.0,1.0,1.0,86.33333333333333,2.3333333333333335,1.0,35.666666666666664,12.0,29.7,0.3333333333333333,30.0,0.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,0.44333333333333336,0.6666666666666666,0.0,0.6666666666666666,0.5599999999999999,0.7966666666666667,0.5333333333333333,0.09999999999999999,0.43333333333333335,0.35000000000000003,0.27999999999999997,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,9.666666666666666,1.0,1.664036770267849,0.0,0.0,0.0,6.333333333333333,0.3333333333333333,0.3333333333333333,50.0,1.664036770267849
863,891,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23-207,2000,1.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.4,0.4,0.42,-0.4,-0.4,58.0,69.0,84.1,1045.0,351.0,26.0,30.0,86.7,28.0,30.0,93.3,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,69.0,64.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2276052630671344,3.2276052630671344,1.6138026315335672,1.6138026315335672,0.0,3.2276052630671344,3.2276052630671344,100.0,0.0,4.841407894600701,1.6138026315335672,3.2276052630671344,0.0,3.2276052630671344,3.2276052630671344,0.0,79.0,3.0,14.0,45.0,20.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0,36.0,158.0,121.0,0.0,0.0,0.0,1.0,0.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.2276052630671344,0.0,0.0,0.0,1.0,1.0,3.0,25.0,1.6138026315335672
864,892,Simon Kjaer,dk DEN,DF,Milan,it Serie A,34-168,1989,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,75.0,80.0,1085.0,480.0,25.0,25.0,100.0,30.0,35.0,85.7,5.0,15.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,65.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98687660112452,0.0,5.98687660112452,0.0,0.0,5.98687660112452,5.98687660112452,100.0,0.0,5.98687660112452,0.0,5.98687660112452,0.0,5.98687660112452,0.0,0.0,80.0,0.0,45.0,40.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,50.0,190.0,80.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,20.0,1795.0,450.0,99.7,20.0,450.0,15.0,0.0,0.0,0.0,8.75,25.0,20.0,5.0,1.25,1.25,28.999999999999996,22.999999999999996,5.5,1.4000000000000001,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,100.0,1.197375320224904
865,893,Christoph Klarer,at AUT,DF,Darmstadt 98,de Bundesliga,23-088,2000,2.5,0.0,0.4,0.0,0.0,0.16,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.08,0.08,0.072,-0.08,-0.08,34.8,41.2,84.5,743.6,256.8,8.4,10.0,84.0,20.8,22.4,92.9,5.2,8.0,65.0,0.4,0.08,0.2,0.32,0.8,4.8,0.8,0.0,2.8,41.2,40.8,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,0.0,0.8,1.6,0.64,1.2,0.0,0.0,0.4,0.0,0.0,0.4,0.16,0.4,0.0,0.0,0.0,0.0,0.0,3.3459249852653103,2.342147489685717,2.6767399882122485,0.6691849970530621,0.0,1.6729624926326552,2.342147489685717,71.4,0.6691849970530621,1.3383699941061242,0.6691849970530621,0.6691849970530621,0.6691849970530621,4.015109982318372,1.003777495579593,0.0,50.8,5.6,23.6,24.4,2.8,0.8,50.8,0.0,0.0,0.0,0.0,0.0,24.8,136.0,79.6,0.4,0.4,0.0,0.4,0.0,36.0,0.4,0.4,10.4,10.4,9.6,0.0,0.0,0.0,0.4,10.4,0.0,1.2,0.0,0.0,0.0,0.0,0.148,0.08,0.2,-0.12,-0.44400000000000006,-0.548,0.8,0.0,0.0,2.0,0.8,0.0,0.0,0.8,2.342147489685717,0.0,0.0,0.0,2.4,1.6,1.2,57.1,0.8364812463163276
866,894,Tim Kleindienst,de GER,FW,Heidenheim,de Bundesliga,28-010,1995,3.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,40.0,1.11,0.44333333333333336,0.0,0.0,5.666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6333333333333333,0.3666666666666667,0.03666666666666667,-0.3,-0.3666666666666667,16.0,28.333333333333332,56.5,249.0,63.0,7.666666666666667,10.666666666666666,71.9,5.333333333333333,9.0,59.3,1.6666666666666667,2.0,83.3,0.0,0.19999999999999998,0.16666666666666666,-0.19999999999999998,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,3.6666666666666665,28.333333333333332,27.0,1.3333333333333333,0.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,16.0,0.0,3.3333333333333335,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21679648494512438,0.21679648494512438,0.21679648494512438,0.0,0.0,0.21679648494512438,0.43359296989024876,50.0,0.21679648494512438,0.43359296989024876,0.43359296989024876,0.0,0.0,0.21679648494512438,0.6503894548353731,0.0,40.666666666666664,1.3333333333333333,2.3333333333333335,15.666666666666666,23.333333333333332,5.333333333333333,40.333333333333336,2.3333333333333335,0.6666666666666666,28.6,1.6666666666666667,71.4,21.666666666666668,92.33333333333333,28.333333333333332,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,28.666666666666668,8.0,0.6666666666666666,6.333333333333333,3.3333333333333335,5.3,0.0,0.0,0.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,-0.26333333333333336,0.39999999999999997,0.06666666666666667,0.3333333333333333,1.5066666666666666,1.1733333333333333,0.0,0.0,0.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.21679648494512438,0.0,0.0,0.0,2.6666666666666665,2.3333333333333335,3.6666666666666665,38.9,0.6503894548353731
867,895,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27-099,1996,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,140.0,85.7,1870.0,503.33333333333337,56.66666666666667,63.333333333333336,89.5,56.66666666666667,63.333333333333336,89.5,3.3333333333333335,10.0,33.3,0.0,0.33333333333333337,0.0,-0.33333333333333337,3.3333333333333335,10.0,0.0,0.0,6.666666666666667,140.0,136.66666666666669,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,3.3333333333333335,10.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.33333333333334,6.666666666666667,30.0,96.66666666666667,16.666666666666668,6.666666666666667,143.33333333333334,0.0,0.0,0.0,0.0,0.0,100.0,406.6666666666667,183.33333333333334,3.3333333333333335,0.0,0.0,0.0,0.0,106.66666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,1.379948962255225
